"","ci_n_avg_lows_rade","ci_n_avg_ups_rade","ci_h_avg_lows_rade","ci_h_avg_ups_rade","ci_c_avg_lows_rade","ci_c_avg_ups_rade","cs_avg_lows_rade","cs_avg_ups_rade","ci_n_avg_size_rade","ci_h_avg_size_rade","ci_c_avg_size_rade","cs_avg_size_rade","ci_n_miscov_rade","ci_h_miscov_rade","ci_c_miscov_rade","cs_miscov_rade","ci_n_avg_lows_unif","ci_n_avg_ups_unif","ci_h_avg_lows_unif","ci_h_avg_ups_unif","ci_c_avg_lows_unif","ci_c_avg_ups_unif","cs_avg_lows_unif","cs_avg_ups_unif","ci_n_avg_size_unif","ci_h_avg_size_unif","ci_c_avg_size_unif","cs_avg_size_unif","ci_n_miscov_unif","ci_h_miscov_unif","ci_c_miscov_unif","cs_miscov_unif"
"8274",-0.0179565905996651,0.0179948086815951,-0.0133559576335809,0.0133941757155109,-0.000358565752484088,0.000396783834414101,-0.0420177427598623,0.0420559608417923,0.0359513992812602,0.0267501333490918,0.000755349586898189,0.0840737036016545,0.743,0.947,1,0.011,-0.0103741548817874,0.010384035701045,-0.0133701262649171,0.0133800070841747,-0.000213127468047234,0.000223008287304837,-0.0420319113911985,0.0420417922104561,0.0207581905828324,0.0267501333490918,0.000436135755352071,0.0840737036016545,0.711,0.387,1,0
"8275",-0.01795432518958,0.017994927052489,-0.0133539671124488,0.0133945689753578,-0.000357328757260788,0.000397930620169792,-0.0420140912388722,0.0420546931017812,0.0359492522420691,0.0267485360878067,0.00075525937743058,0.0840687843406534,0.743,0.947,1,0.011,-0.0103718515983235,0.010385027341797,-0.0133676801721666,0.0133808559156401,-0.000211453206839155,0.00022462895031269,-0.0420278042985899,0.0420409800420635,0.0207568789401204,0.0267485360878067,0.000436082157151845,0.0840687843406534,0.711,0.387,1,0
"8276",-0.0179494323420973,0.0179976711480675,-0.0133493501533183,0.0133975889592884,-0.00035346516973843,0.000401703975708579,-0.0420078135736965,0.0420560523796667,0.0359471034901648,0.0267469391126067,0.000755169145447009,0.0840638659533632,0.743,0.947,1,0.011,-0.0103694519887339,0.0103862180121501,-0.0133650865445952,0.0133818525680115,-0.000209632350531513,0.000226398373947752,-0.0420235499649735,0.0420403159883897,0.020755670000884,0.0267469391126067,0.000436030724479266,0.0840638659533632,0.711,0.387,1,0
"8277",-0.0179524221765863,0.0179925367897668,-0.013352613905113,0.0133927285182935,-0.000357482201282642,0.000397596814463157,-0.0420094169131721,0.0420495315263526,0.0359449589663531,0.0267453424234065,0.000755079015745799,0.0840589484395246,0.743,0.947,1,0.011,-0.0103692129388326,0.0103852265252949,-0.0133646644184721,0.0133806780049344,-0.00020998262967513,0.000225996216137393,-0.0420214674265312,0.0420374810129935,0.0207544394641275,0.0267453424234065,0.000435978845812523,0.0840589484395246,0.711,0.387,1,0
"8278",-0.0179489655317065,0.0179938503353355,-0.0133494306082459,0.0133943154118749,-0.000355052062893983,0.000399936866522967,-0.0420045734976248,0.0420494583012537,0.0359428158670419,0.0267437460201208,0.00075498892941695,0.0840540317988785,0.743,0.947,1,0.011,-0.0103700623242649,0.0103831537317214,-0.0133653273063321,0.0133784187137887,-0.00021141785858731,0.000224509266043876,-0.042020470195711,0.0420335616031675,0.0207532160559863,0.0267437460201208,0.000435927124631186,0.0840540317988785,0.711,0.387,1,0
"8279",-0.0179440755905506,0.0179965940913861,-0.0133448157009144,0.0133973342017499,-0.000351190145440692,0.000403708646276213,-0.041998298765165,0.0420508172660006,0.0359406696819367,0.0267421499026642,0.000754898791716905,0.0840491160311656,0.743,0.947,1,0.011,-0.0103658788120929,0.0103860731951751,-0.013360977759791,0.0133811721428732,-0.000207840087239313,0.00022803447032151,-0.0420144608240417,0.0420346552071239,0.020751952007268,0.0267421499026642,0.000435874557560822,0.0840491160311656,0.711,0.387,1,0
"8280",-0.0179418121637952,0.0179967113164387,-0.013342827459154,0.0133977266117975,-0.00034995475723577,0.000404853909879284,-0.0419946509917417,0.0420495501443852,0.0359385234802338,0.0267405540709515,0.000754808667115054,0.0840442011361269,0.744,0.947,1,0.011,-0.0103627479421637,0.0103879458921962,-0.0133576780604595,0.013382876010492,-0.000205312085846331,0.00023051003587885,-0.0420095015930472,0.0420346995430797,0.0207506938343599,0.0267405540709515,0.000435822121725181,0.0840442011361269,0.711,0.387,1,0
"8281",-0.0179416970501356,0.0179946803436917,-0.0133429876156706,0.0133959709092267,-0.000350867632410748,0.000403850925966834,-0.0419931519099737,0.0420461352035298,0.0359363773938274,0.0267389585248973,0.000754718558377581,0.0840392871135036,0.744,0.947,1,0.011,-0.0103604183871227,0.0103889577169705,-0.0133552095975248,0.0133837489273726,-0.000203614556528054,0.000232153886375855,-0.0420053738918279,0.0420339132216757,0.0207493761040931,0.0267389585248973,0.000435768442903909,0.0840392871135036,0.711,0.387,1,0
"8282",-0.01793346896732,0.0180007640395071,-0.0133350340961147,0.0134023291683018,-0.000343666713289922,0.000410961785477012,-0.0419835394454248,0.0420508345176119,0.035934233006827,0.0267373632644165,0.000754628498766933,0.0840343739630367,0.744,0.947,1,0.011,-0.0103551556047875,0.0103929778012322,-0.0133497705339859,0.0133875927304306,-0.000198947075645269,0.000236769272089939,-0.041998275883296,0.0420360980797407,0.0207481334060197,0.0267373632644165,0.000435716347735209,0.0840343739630367,0.711,0.387,1,0
"8283",-0.0179374131622969,0.0179946787313735,-0.0133392513601737,0.0133965169292503,-0.000348636476128959,0.000405902045205552,-0.0419860980576956,0.0420433636267722,0.0359320918936704,0.026735768289424,0.000754538521334511,0.0840294616844677,0.744,0.947,1,0.011,-0.0103523106814144,0.0103945498253331,-0.0133467645727526,0.0133890037166713,-0.000196712241109297,0.000238951385027991,-0.0419936112702745,0.0420358504141932,0.0207468605067476,0.026735768289424,0.000435663626137287,0.0840294616844677,0.711,0.387,1,0
"8284",-0.0179415918647727,0.017988353167409,-0.0133437061485991,0.0133904674512354,-0.000353843566991192,0.000400604869627479,-0.0419888944874508,0.0420356557900871,0.0359299450321817,0.0267341735998344,0.000754448436618671,0.0840245502775379,0.744,0.947,1,0.011,-0.0103517431576007,0.0103939480122559,-0.0133459843725896,0.0133881892272448,-0.000196704116151021,0.000238908970806203,-0.0419911727114414,0.0420333775660965,0.0207456911698566,0.0267341735998344,0.000435613086957224,0.0840245502775379,0.711,0.387,1,0
"8285",-0.0179395703231852,0.0179882344453226,-0.0133419575367127,0.0133906216588501,-0.000352847190862875,0.00040151131300028,-0.0419854878099257,0.0420341519320631,0.0359278047685077,0.0267325791955629,0.000754358503863155,0.0840196397419888,0.744,0.947,1,0.011,-0.0103504798016314,0.0103939781179074,-0.0133445404396434,0.0133880387559194,-0.000196031448560149,0.000239529764836119,-0.0419880707128564,0.0420315690291324,0.0207444579195388,0.0267325791955629,0.000435561213396268,0.0840196397419888,0.711,0.387,1,0
"8286",-0.0179430339895635,0.0179826285035766,-0.0133456952812555,0.0133852897952686,-0.000357337014133686,0.000396931528146805,-0.0419875677817745,0.0420271622957876,0.03592566249314,0.0267309850765242,0.000754268542280491,0.084014730077562,0.744,0.947,1,0.011,-0.0103489626637915,0.0103941997278067,-0.0133428740062545,0.0133881110702697,-0.000195135488010595,0.000240372552025851,-0.0419847465067734,0.0420299835707886,0.0207431623915982,0.0267309850765242,0.000435508040036446,0.084014730077562,0.711,0.387,1,0
"8287",-0.017950073759789,0.0179734460469343,-0.013353009477744,0.0133763817648893,-0.000365403149166549,0.000388775436311791,-0.041993224498427,0.0420165967855723,0.0359235198067233,0.0267293912426333,0.00075417858547834,0.0840098212839993,0.744,0.947,1,0.011,-0.0103476951426515,0.0103942639792094,-0.0133414112030377,0.0133879800395956,-0.000194443987438766,0.0002410128239967,-0.0419816262237207,0.0420281950602786,0.0207419591218609,0.0267293912426333,0.000435456811435467,0.0840098212839993,0.711,0.387,1,0
"8288",-0.0179492425161685,0.0179721350880059,-0.013352452560984,0.0133753451328213,-0.000365598040201904,0.000388490612039271,-0.0419910103946026,0.04201390296644,0.0359213776041744,0.0267277976938053,0.000754088652241176,0.0840049133610426,0.744,0.948,1,0.011,-0.0103499764843189,0.0103907279922088,-0.0133435230929577,0.0133842746008476,-0.000197326502042869,0.000238078009932743,-0.0419820809265763,0.0420228324344662,0.0207407044765276,0.0267277976938053,0.000435404511975612,0.0840049133610426,0.711,0.387,1,0
"8289",-0.0179505580400084,0.0179686791654257,-0.013354041652269,0.0133721627776862,-0.000367938822426812,0.000386059947844075,-0.0419909425915082,0.0420090637169254,0.0359192372054341,0.0267262044299552,0.000753998770270887,0.0840000063084336,0.744,0.948,1,0.011,-0.0103498746657056,0.0103896180640443,-0.0133432305158083,0.0133829739141469,-0.000197804861232524,0.000237548259571157,-0.0419801314550475,0.0420198748533861,0.0207394927297499,0.0267262044299552,0.000435353120803681,0.0840000063084336,0.711,0.387,1,0
"8290",-0.0179487748400734,0.017968324250015,-0.0133525310205282,0.0133720804304698,-0.000367179769840955,0.000386729179782546,-0.0419877753579865,0.0420073247679281,0.0359170990900885,0.0267246114509981,0.000753908949623501,0.0839951001259146,0.744,0.948,1,0.011,-0.010349642001603,0.0103886003193847,-0.0133428265666082,0.0133817848843899,-0.000198171303999231,0.000237129621780935,-0.0419780709040664,0.0420170292218482,0.0207382423209877,0.0267246114509981,0.000435300925780166,0.0839951001259146,0.711,0.387,1,0
"8291",-0.0179465136065275,0.0179684444766109,-0.0133505439433828,0.0133724748134662,-0.000365944105792563,0.000387874975875996,-0.0419841319715721,0.0420060628416555,0.0359149580831384,0.026723018756849,0.000753819081668559,0.0839901948132276,0.744,0.948,1,0.011,-0.010347867012459,0.0103891360882664,-0.0133408748405208,0.0133821439163282,-0.000196989948776232,0.000238259024583585,-0.0419744628687101,0.0420157319445175,0.0207370031007254,0.026723018756849,0.000435248973359818,0.0839901948132276,0.711,0.387,1,0
"8292",-0.0179437762584589,0.0179690414235167,-0.0133480805911826,0.0133733457562404,-0.000364232037378831,0.000389497202436631,-0.0419800126025286,0.0420052777675864,0.0359128176819756,0.0267214263474231,0.000753729239815461,0.083985290370115,0.744,0.948,1,0.011,-0.0103464086437286,0.0103893810196,-0.0133392269857758,0.0133821993616472,-0.000196112596964954,0.000239084972836373,-0.0419711589971218,0.0420141313729932,0.0207357896633285,0.0267214263474231,0.000435197569801328,0.083985290370115,0.711,0.387,1,0
"8293",-0.0179450916114652,0.0179655873216654,-0.0133496692562177,0.0133701649664179,-0.000366571867910466,0.000387067578110656,-0.0419799455430594,0.0420004412532596,0.0359106789331306,0.0267198342226356,0.000753639446021122,0.083980386796319,0.744,0.948,1,0.011,-0.0103459526900944,0.0103885878260592,-0.0133385995433354,0.0133812346793002,-0.000196255144262832,0.000238890280227595,-0.0419688758301771,0.0420115109661419,0.0207345405161536,0.0267198342226356,0.000435145424490427,0.083980386796319,0.711,0.387,1,0
"8294",-0.0179475971916401,0.0179609416453515,-0.0133524489643451,0.0133657934180565,-0.000370102591808245,0.000383447045519671,-0.0419810698189354,0.0419944142726468,0.0359085388369917,0.0267182423824016,0.000753549637327916,0.0839754840915822,0.744,0.948,1,0.011,-0.0103446075908608,0.0103887346845317,-0.0133370576443654,0.0133811847380363,-0.000195483630775177,0.000239610724446059,-0.0419656784989557,0.0420098055926265,0.0207333422753925,0.0267182423824016,0.000435094355221236,0.0839754840915822,0.711,0.387,1,0
"8295",-0.0179501024741489,0.0179562973752688,-0.0133552279627584,0.0133614228638782,-0.000373632482075483,0.00037982738319533,-0.0419821936772637,0.0419883885783835,0.0359063998494177,0.0267166508266366,0.000753459865270813,0.0839705822556472,0.744,0.948,1,0.011,-0.0103450455766467,0.0103870193842063,-0.0133373385095385,0.0133793123170981,-0.000196533913368432,0.000238507720927951,-0.0419643042240438,0.0420062780316034,0.020732064960853,0.0267166508266366,0.000435041634296382,0.0839705822556472,0.711,0.387,1,0
"8296",-0.0179547511927273,0.0179495099777184,-0.0133601503851323,0.0133549091701234,-0.000379305664032672,0.000374064449023738,-0.0419854612516328,0.0419802200366238,0.0359042611704457,0.0267150595552556,0.00075337011305641,0.0839656812882566,0.744,0.948,1,0.011,-0.0103507196164369,0.0103800850706383,-0.0133428470505271,0.0133722125047285,-0.000202811912278056,0.000232177366479419,-0.0419681579170276,0.041997523371229,0.0207308046870752,0.0267150595552556,0.000434989278757475,0.0839656812882566,0.711,0.387,1,0
"8297",-0.0179536830026429,0.0179484424118854,-0.0133593545794658,0.0133541139887083,-0.000379260513146183,0.00037401992238868,-0.0419830108899554,0.0419777702991979,0.0359021254145282,0.0267134685681741,0.000753280435534863,0.0839607811891532,0.744,0.948,1,0.011,-0.0103467367654539,0.010382852465644,-0.013338676433992,0.0133747921341821,-0.00019941108557611,0.00023552678576622,-0.0419623327444816,0.0419984484446717,0.020729589231098,0.0267134685681741,0.00043493787134233,0.0839607811891532,0.711,0.387,1,0
"8298",-0.0179492786932839,0.0179507077750988,-0.0133552243917463,0.0133566534735612,-0.000375880811309133,0.000377309893124067,-0.0419772264381326,0.0419786555199475,0.0358999864683827,0.0267118778653074,0.0007531907044332,0.08395588195808,0.744,0.948,1,0.011,-0.0103466789350629,0.0103816676902744,-0.013338444555048,0.0133734333102595,-0.000199948573385648,0.000234937328597162,-0.0419604466014343,0.0419954353566458,0.0207283466253372,0.0267118778653074,0.00043488590198281,0.08395588195808,0.711,0.387,1,0
"8299",-0.0179479705283412,0.0179498757438687,-0.0133541911155217,0.0133560963310492,-0.000375597872467763,0.00037750308799527,-0.0419745391896263,0.0419764444051538,0.03589784627221,0.0267102874465709,0.000753100960463033,0.08395098359478,0.744,0.948,1,0.011,-0.0103483370614414,0.0103787837955366,-0.0133399203562379,0.0133703670903331,-0.000202193779745241,0.000232640513840434,-0.0419602684303424,0.0419907151644376,0.0207271208569781,0.0267102874465709,0.000434834293585675,0.08395098359478,0.711,0.387,1,0
"8300",-0.0179504734586873,0.0179452347397922,-0.0133569680153876,0.0133517292964925,-0.000379124996633585,0.000373886277738479,-0.0419756624089457,0.0419704236900506,0.0358957081984796,0.02670869731188,0.000753011274372064,0.0839460860989963,0.744,0.948,1,0.011,-0.0103457367787941,0.0103801103854522,-0.013337161852611,0.0133715354592691,-0.000200204040435554,0.000234577647093619,-0.0419558562461691,0.0419902298528272,0.0207258471642463,0.02670869731188,0.000434781687529172,0.0839460860989963,0.711,0.387,1,0
"8301",-0.0179553565109138,0.0179382136537709,-0.0133621251591465,0.0133449823020037,-0.000385032229803835,0.000367889372660978,-0.0419791661638074,0.0419620233066646,0.0358935701646847,0.0267071074611502,0.000752921602464812,0.083941189470472,0.744,0.948,1,0.011,-0.0103449085282388,0.0103796107260444,-0.0133362026316723,0.013370904829478,-0.000200012877091389,0.000234715074897079,-0.0419532436363332,0.0419879458341389,0.0207245192542832,0.0267071074611502,0.000434727951988468,0.083941189470472,0.711,0.387,1,0
"8302",-0.0179559540824573,0.0179354803293327,-0.0133629958237108,0.0133425220705862,-0.000386652872433373,0.000366179119308745,-0.0419783837310376,0.041957909977913,0.03589143441179,0.026705517894297,0.000752831991742119,0.0839362937089506,0.744,0.948,1,0.011,-0.0103475528863614,0.0103757107200401,-0.0133386800303091,0.0133668378639879,-0.00020325895321076,0.000231416786889486,-0.041954067937636,0.0419822257713147,0.0207232636064015,0.026705517894297,0.000434675740100246,0.0839362937089506,0.711,0.387,1,0
"8303",-0.0179565513992621,0.0179327475430374,-0.0133638662337303,0.0133400623775056,-0.000388273128260425,0.000364469272035717,-0.0419776013352001,0.0419537974789754,0.0358892989422996,0.0267039286112358,0.000752742400296142,0.0839313988141755,0.744,0.948,1,0.011,-0.010348027620148,0.0103739310641646,-0.0133390125836096,0.0133649160276262,-0.00020435952923605,0.00023026297325264,-0.0419527476850795,0.041978651129096,0.0207219586843126,0.0267039286112358,0.00043462250248869,0.0839313988141755,0.711,0.387,1,0
"8304",-0.0179588133963129,0.0179283480863045,-0.0133664024609453,0.013335937150937,-0.00039155904522338,0.00036109373521505,-0.0419784850479493,0.0419480197379409,0.0358871614826174,0.0267023396118824,0.00075265278043843,0.0839265047858902,0.744,0.948,1,0.011,-0.0103465109027821,0.0103742307209092,-0.0133373098968776,0.0133650297150047,-0.000203425648661194,0.00023114546678831,-0.0419493924838815,0.0419771123020087,0.0207207416236912,0.0267023396118824,0.000434571115449504,0.0839265047858902,0.711,0.387,1,0
"8305",-0.017948937688531,0.0179360866652088,-0.0133568009597372,0.013343949936415,-0.000382707102084826,0.000369856078762599,-0.0419672313235803,0.0419543803002581,0.0358850243537397,0.0267007508961522,0.000752563180847425,0.0839216116238384,0.744,0.948,1,0.011,-0.0103441285801874,0.0103753868322218,-0.0133347463220589,0.0133660045740933,-0.000201630646063099,0.000232888898097526,-0.041945176685902,0.0419764349379364,0.0207195154124092,0.0267007508961522,0.000434519544160625,0.0839216116238384,0.711,0.387,1,0
"8306",-0.0179469170389479,0.0179359711733917,-0.0133550541647585,0.0133441082992023,-0.000381709740422453,0.000370763874866237,-0.04196383259666,0.0419528867311038,0.0358828882123397,0.0266991624639608,0.00075247361528869,0.0839167193277638,0.744,0.948,1,0.011,-0.0103407821774163,0.0103774829126362,-0.0133312308643705,0.0133679315995904,-0.000198883369855197,0.000235584105075097,-0.0419400092962719,0.0419767100314918,0.0207182650900524,0.0266991624639608,0.000434467474930293,0.0839167193277638,0.711,0.387,1,0
"8307",-0.0179403765459555,0.0179403765459555,-0.0133487871576121,0.0133487871576121,-0.00037619204222853,0.00037619204222853,-0.0419559139487051,0.0419559139487051,0.035880753091911,0.0266975743152241,0.000752384084457059,0.0839118278974103,0.744,0.948,1,0.011,-0.0103409708328743,0.0103760113626314,-0.0133312668927335,0.0133663074224906,-0.000199687100334129,0.000234727630091156,-0.0419383936838266,0.0419734342135836,0.0207169821955057,0.0266975743152241,0.000434414730425285,0.0839118278974103,0.711,0.387,1,0
"8308",-0.0179402612252704,0.0179383580493455,-0.0133489448128912,0.0133470416369664,-0.000377098885093022,0.000375195709168197,-0.0419544202542233,0.0419525170782985,0.0358786192746159,0.0266959864498577,0.000752294594261219,0.0839069373325218,0.744,0.948,1,0.011,-0.0103408598730838,0.0103749270860408,-0.0133309596184503,0.0133650268314074,-0.00020014830938526,0.000234215522342301,-0.0419364350597824,0.0419705022727394,0.0207157869591246,0.0266959864498577,0.000434363831727561,0.0839069373325218,0.711,0.387,1,0
"8309",-0.0179408599452045,0.017935626833882,-0.0133498159895499,0.0133445828782273,-0.000378719128202849,0.000373486016880299,-0.0419536403720826,0.04194840726076,0.0358764867790865,0.0266943988677772,0.000752205145083147,0.0839020476328425,0.744,0.948,1,0.011,-0.0103407654230596,0.0103737649011594,-0.0133306996948387,0.0133636991729385,-0.000200656087603427,0.000233655565703201,-0.0419345240773714,0.0419675235554712,0.020714530324219,0.0266943988677772,0.000434311653306628,0.0839020476328425,0.711,0.387,1,0
"8310",-0.0179407457114623,0.0179336104991897,-0.0133499733905856,0.013342838178313,-0.00037962548093878,0.000372490268666215,-0.0419521470051946,0.041945011792922,0.035874356210652,0.0266928115688986,0.000752115749604996,0.0838971587981166,0.744,0.948,1,0.011,-0.0103397000977689,0.0103735627012427,-0.0133294744827124,0.0133633370861862,-0.000200198325417476,0.000234060928891267,-0.0419316480973214,0.0419655107007952,0.0207132627990117,0.0266928115688986,0.000434259254308743,0.0838971587981166,0.711,0.387,1,0
"8311",-0.0179356361282455,0.0179365873767591,-0.013345136652312,0.0133460879008256,-0.000375537537048913,0.000376488785562587,-0.0419456597897873,0.0419466110383009,0.0358722235050046,0.0266912245531376,0.000752026322611501,0.0838922708280882,0.744,0.948,1,0.011,-0.010343659616558,0.0103683614689181,-0.0133332613503888,0.0133579632027488,-0.000204752775916791,0.000229454628276856,-0.0419337844878641,0.0419584863402241,0.020712021085476,0.0266912245531376,0.000434207404193648,0.0838922708280882,0.711,0.387,1,0
"8312",-0.0179374227694695,0.01793266709238,-0.0133471967487498,0.0133424410716602,-0.00037834628317277,0.000373590606083244,-0.0419460696997957,0.0419413140227062,0.0358700898618495,0.02668963782041,0.000751936889256014,0.0838873837225019,0.744,0.948,1,0.011,-0.0103448955612231,0.0103658982536276,-0.0133343175640027,0.0133553202564073,-0.000206576586068616,0.000227579278473133,-0.0419331905150487,0.0419541932074532,0.0207107938148506,0.02668963782041,0.000434155864541749,0.0838873837225019,0.711,0.387,1,0
"8313",-0.0179337408954111,0.0179342164065857,-0.0133437879297286,0.0133442634409032,-0.000375685990361513,0.000376161501536025,-0.0419410109849638,0.0419414864961383,0.0358679573019968,0.0266880513706318,0.000751847491897538,0.083882497481102,0.744,0.948,1,0.011,-0.0103455170400773,0.0103640732533124,-0.0133347475786983,0.0133533037919335,-0.000207774308567568,0.00022633052180268,-0.0419319706339335,0.0419505268471686,0.0207095902933897,0.0266880513706318,0.000434104830370248,0.083882497481102,0.711,0.387,1,0
"8314",-0.0179274440592226,0.0179383795162534,-0.013337764873344,0.0133487003303748,-0.000370411313168704,0.00038134677019949,-0.0419333383233012,0.041944273780332,0.035865823575476,0.0266864652037188,0.000751758083368194,0.0838776121036333,0.744,0.948,1,0.011,-0.010346790615549,0.0103615511286608,-0.0133358523453035,0.0133506128584153,-0.000209646173446468,0.000224406686558269,-0.0419314257952607,0.0419461863083725,0.0207083417442098,0.0266864652037188,0.000434052860004738,0.0838776121036333,0.711,0.387,1,0
"8315",-0.0179251902550576,0.0179385014031441,-0.0133357840857503,0.0133490952338368,-0.000369178788977179,0.000382489937063701,-0.0419297082208769,0.0419430193689634,0.0358636916582017,0.0266848793195871,0.00075166872604088,0.0838727275898404,0.744,0.948,1,0.011,-0.0103457896176022,0.010361377758748,-0.0133346455892207,0.0133502337303664,-0.000209207155486585,0.000224795296632336,-0.0419285697243473,0.0419441578654931,0.0207071673763502,0.0266848793195871,0.000434002452118922,0.0838727275898404,0.711,0.387,1,0
"8316",-0.0179255507330603,0.0179360082494002,-0.0133364181009063,0.0133468756172462,-0.00037056092487578,0.000381018441215649,-0.0419286932115641,0.041939150727904,0.0358615589824605,0.0266832937181525,0.00075157936609143,0.0838678439394681,0.744,0.948,1,0.011,-0.010345530379164,0.0103603686710402,-0.0133342277131381,0.0133490660050143,-0.000209555895360535,0.000224394187236734,-0.041926502823796,0.0419413411156722,0.0207058990502041,0.0266832937181525,0.000433950082597269,0.0838678439394681,0.711,0.387,1,0
"8317",-0.0179318523686669,0.017927574802127,-0.0133429929829355,0.0133387154163956,-0.000377883802030844,0.00037360623549092,-0.0419336193594007,0.0419293417928607,0.0358594271707938,0.0266817083993311,0.000751490037521764,0.0838629611522614,0.744,0.948,1,0.011,-0.0103429667448875,0.0103616963635562,-0.0133314893903312,0.0133502190089999,-0.000207584390413479,0.000226314009082213,-0.0419221157667963,0.0419408453854651,0.0207046631084436,0.0266817083993311,0.000433898399495693,0.0838629611522614,0.711,0.387,1,0
"8318",-0.0179362518298266,0.0179210445113046,-0.0133476653407805,0.0133324580222585,-0.000383304030659081,0.000368096712137042,-0.0419366432732437,0.0419214359547216,0.0358572963411312,0.026680123363039,0.000751400742796123,0.0838580792279653,0.744,0.948,1,0.011,-0.0103398227819211,0.0103636774392064,-0.0133281343528769,0.0133519890101622,-0.000204996798829696,0.000228851456115009,-0.04191711228534,0.0419409669426253,0.0207035002211275,0.026680123363039,0.000433848254944706,0.0838580792279653,0.711,0.387,1,0
"8319",-0.017941362271187,0.0179138022806904,-0.0133530492998444,0.0133254893093479,-0.000389435715859651,0.000361875725363096,-0.0419403790784107,0.0419128190879142,0.0358551645518774,0.0266785386091923,0.000751311441222746,0.0838531981663249,0.744,0.948,1,0.011,-0.0103422830252071,0.0103599197691235,-0.013330450932638,0.0133480876765543,-0.000208079277408189,0.000225716021324578,-0.0419177807112043,0.0419354174551207,0.0207022027943307,0.0266785386091923,0.000433795298732767,0.0838531981663249,0.711,0.387,1,0
"8320",-0.0179436216312821,0.0179094132929996,-0.0133555812379948,0.0133213728997123,-0.000392715268241434,0.000358506929958978,-0.041941263152684,0.0419070548144015,0.0358530349242817,0.0266769541377071,0.000751222198200413,0.0838483179670855,0.744,0.948,1,0.011,-0.0103438241097267,0.0103571400368139,-0.01333181910531,0.0133451350323971,-0.000210213827420205,0.000223529754507364,-0.0419175010199992,0.0419308169470863,0.0207009641465406,0.0266769541377071,0.000433743581927568,0.0838483179670855,0.711,0.387,1,0
"8321",-0.0179442173067145,0.0179066876155031,-0.0133564498198554,0.013318920128644,-0.000394331325896412,0.000356801634685011,-0.0419404841606019,0.0419029544693905,0.0358509049222177,0.0266753699484995,0.000751132960581424,0.0838434386299924,0.744,0.948,1,0.011,-0.0103411210601142,0.0103586195864495,-0.0133289357110821,0.0133464342374174,-0.000208096831914959,0.000225595358250243,-0.0419129700518286,0.0419304685781638,0.0206997406465636,0.0266753699484995,0.000433692190165202,0.0838434386299924,0.711,0.387,1,0
"8322",-0.0179438636586218,0.0179049134151828,-0.0133563681424624,0.0133174178990234,-0.000394997012383682,0.000356046768944661,-0.041938755199115,0.041899804955676,0.0358487770738046,0.0266737860414857,0.000751043781328343,0.0838385601547911,0.744,0.948,1,0.011,-0.0103415046550417,0.0103570842903235,-0.013329103203102,0.0133446828383838,-0.000209031337480833,0.000224610972762647,-0.0419114902597546,0.0419270698950364,0.0206985889453652,0.0266737860414857,0.00043364231024348,0.0838385601547911,0.711,0.387,1,0
"8323",-0.0179423225996128,0.0179043268741319,-0.0133550990710315,0.0133171033455506,-0.000394475172997995,0.000356479447517112,-0.041935839133354,0.0418978434078731,0.0358466494737447,0.0266722024165821,0.000750954620515107,0.0838336825412271,0.744,0.948,1,0.011,-0.0103380125716302,0.0103594117406885,-0.0133254016237619,0.0133468007928202,-0.000206096498902301,0.000227495667960644,-0.0419061416860844,0.0419275408551427,0.0206974243123187,0.0266722024165821,0.000433592166862946,0.0838336825412271,0.711,0.387,1,0
"8324",-0.0179481413139586,0.0178963782841593,-0.013361191051752,0.0133094280219527,-0.000401314227532846,0.000349551197733487,-0.0419402844094227,0.0418885213796233,0.0358445195981179,0.0266706190737047,0.000750865425266333,0.083828805789046,0.744,0.948,1,0.011,-0.0103336572964814,0.0103625389928621,-0.013320868688662,0.0133497503850427,-0.000202329503350501,0.000231211199731187,-0.0418999620463327,0.0419288437427133,0.0206961962893435,0.0266706190737047,0.000433540703081688,0.083828805789046,0.711,0.387,1,0
"8325",-0.0179525327228279,0.0178898546601499,-0.0133658570377241,0.013303178975046,-0.00040672712846267,0.000344049065784607,-0.0419433039803359,0.0418806259176578,0.0358423873829778,0.02666903601277,0.000750776194247277,0.0838239298979937,0.744,0.948,1,0.011,-0.0103311389759386,0.0103638083397069,-0.0133181833245009,0.0133508526882691,-0.000200409722161443,0.000233079085929704,-0.0418956302671127,0.041928299630881,0.0206949473156455,0.02666903601277,0.000433488808091147,0.0838239298979937,0.711,0.387,1,0
"8326",-0.0179536023412974,0.0178866587211193,-0.0133671984269362,0.0133002548067581,-0.000408815360053475,0.000341871739875433,-0.0419429992439971,0.041876055623819,0.0358402610624167,0.0266674532336943,0.000750687099928908,0.0838190548678161,0.744,0.948,1,0.011,-0.0103326094651819,0.0103610835773486,-0.0133194895607638,0.0133479636729305,-0.000202481348811363,0.000230955460978123,-0.0418952903778246,0.0419237644899914,0.0206936930425305,0.0266674532336943,0.000433436809789486,0.0838190548678161,0.711,0.387,1,0
